stime,mode,size,color,date,pool,author,dbid,text
583.23900,1,25,16777215,1671629836,0,e691f693,1212477964340819200,7,这不是曾小贤？
193.75200,1,25,16777215,1671629341,0,43f5899e,1212473807542146304,7,吴彦祖祖籍上海，会说流利的上海话(狗头)
199.73900,1,25,16777215,1671629090,0,2480cc63,1212471704828340992,7,比陈伟霆帅多了，救命
439.63800,5,25,16707842,1671623170,0,431d3fc1,1212422041744270848,7,这还是台配！！！
261.99000,1,25,16777215,1671622648,0,72f1da57,1212417668385441792,7,她为什么不采采蘑菇捞捞小鱼儿掏掏鸟蛋反正古代没人管
474.88100,1,25,16777215,1671621568,0,91063df1,1212408608940252416,7,不能说毫无关系 简直一模一样
536.38100,1,25,16777215,1671619701,0,a0959e99,1212392944490184704,7,啥啊 哈哈哈哈哈哈
550.89700,1,25,15138834,1671618452,0,74337f49,1212382464929191680,7,魏翔真的不好笑
785.14500,1,25,16777215,1671616457,0,43dd104,1212365729203356672,7,健康平安快乐！
268.23600,1,25,16777215,1671614871,0,ad671fd5,1212352428595321856,7,演员采访表示当女强人演的哈哈哈哈哈哈
575.17900,1,25,16777215,1671610978,0,5cd07bdc,1212319773598396416,7,解放本性
787.98800,1,25,16777215,1671608367,0,fca8f178,1212297871412717312,7,借你吉言
621.87900,1,25,16777215,1671606342,0,169f3f49,1212280881704772096,7,这位更是
112.17700,1,25,16777215,1671605621,0,d65a74db,1212274834994935040,7,居然十年了
538.94400,1,25,16777215,1671598700,0,c2cabb93,1212216778135306496,7,哈哈哈哈哈哈哈笑疯
582.90500,1,25,16777215,1671597731,0,bf38e909,1212208646998780416,7,魏翔女役永远的神
270.37400,1,25,16777215,1671593255,0,f522c599,1212171096309119488,7,野菜又不需要种，我觉得挺好的
502.22600,1,25,16777215,1671592781,0,374e55b2,1212167118926159104,7,哈哈哈哈哈哈
674.30200,1,25,16777215,1671592751,0,8ecbf45e,1212166867721334784,7,也是他自己化的妆吧
268.05100,1,25,16777215,1671592015,0,9fcb17f0,1212160700609696000,7,向往的生活
738.99100,1,25,16777215,1671588811,0,d08136d2,1212133822460990208,7,庄嫂是不是李老师在金婚里饰演的角色？（若记错请谅解）
649.64000,1,25,14811775,1671575327,0,7853fab7,1212020706494330880,7,妆面化成这样被我们化妆老师看到要被喷死
294.91100,5,25,15138834,1671568773,0,d23a1ad6,1211965726492245504,7,这部剧非常好看
92.28700,1,25,16777215,1671563959,0,f1741402,1211925343590770432,7,这不沸羊羊吗
250.00500,1,25,16777215,1671563586,0,4ed4b465,1211922220176146688,7,薛哪里冤大头了？？王宝钏是给他戴绿帽子了还是他没有无缝娶代战？？？？？？？
168.92200,1,25,16777215,1671557337,0,c29f2425,1211869793725412096,7,小谢好帅好奶
151.57800,1,25,16777215,1671556187,0,e2a5c1a9,1211860146087802624,7,这声音是原神莱伊拉
134.01400,5,25,16646914,1671554637,0,de170d08,1211847150020107776,7,火了！火了！你已经火了！
157.39000,1,25,16777215,1671549359,0,c458d463,1211802870383663360,7,彦祖好帅啊啊啊啊
282.74600,1,25,16777215,1671548145,0,bd511215,1211792685883918592,7,这段不应该是爱新觉罗杠精的难说吗
550.59900,1,25,16777215,1671548045,0,a77948d9,1211791849439069952,7,什么？主教练正在热身？！
459.36800,1,25,16777215,1671544311,0,95212327,1211760525504297216,7,哈哈哈哈哈哈哈哈哈哈哈哈这个真的超级搞笑 蟹老板
51.51000,1,25,16777215,1671541534,0,6f32d845,1211737228922254592,7,也不至于最火吧，毕竟不是所有人都喜欢追浪潮
615.84700,5,25,15138834,1671540502,0,d05964d4,1211728574823104768,7,大家听我的！！！！！快跑！！！！！
133.35200,1,25,16777215,1671538481,0,96ea63dd,1211711620087285504,7,哈哈哈关晓彤好像就是瓜尔佳氏的后代
630.45500,1,25,16777215,1671537216,0,5b0e039d,1211701005663069184,7,my eyes  救命
109.95200,1,25,16777215,1671537085,0,4c299d72,1211699913306432000,7,瓜六是真的漂亮
682.93900,1,25,16777215,1671534568,0,9ad22268,1211678793300121856,7,娜扎该不会是从这部剧看着这张脸和他好上了吧？
793.16700,1,25,16777215,1671532900,0,b9daf459,1211664800950576128,7,希望不好的都留在今年，明年加油！
792.89100,1,25,16777215,1671531872,0,ff434424,1211656176740176640,7,感恩，健健康康，平平安安
569.84500,1,25,16777215,1671531517,0,e4169ee,1211653199145127424,7,居然是他
316.95700,1,25,16777215,1671530593,0,a6828418,1211645451309580544,7,甄嬛传小说都是架空，为了上星改成雍正年间的，可别来碰瓷了
151.74800,1,25,6830715,1671528806,0,1bc03e06,1211630462360142848,7,皇上驾驾驾…驾……崩
17.97800,1,25,16777215,1671527987,0,f6098717,1211623592132080640,7,不，你看风吹半夏
115.74100,1,25,16777215,1671526481,0,926fe0dc,1211610959660050176,7,原来是这个意思！
436.84400,1,25,16777215,1671526316,0,e715fda4,1211609575782989312,7,童年看的都是台配
534.54100,5,25,16707842,1671520910,0,9a28bd56,1211564221884552448,7,哈哈哈哈哈哈感觉挺有意思哈哈哈哈哈哈
623.49900,1,25,16777215,1671520170,0,d3b44aaf,1211558018870062080,7,美军快打他 美军快打他油太多了
490.27500,1,25,16777215,1671519294,0,8fa019fa,1211550667588906240,7,我也看过小学的时候，山东电视台
142.28900,1,25,16777215,1671517826,0,c6754e3a,1211538357331836928,7,宝娟，剪秋，松芝，就我
612.73500,5,25,15138834,1671514526,0,db8b131d,1211510669866842624,7,浣碧罪不至此
447.12100,5,25,15138834,1671514310,0,db8b131d,1211508862465722624,7,杀手林俊杰
127.91900,1,25,16777215,1671513837,0,4c299d72,1211504892070552064,7,瓜尔佳氏一族:“听我说谢谢你……”
646.24800,1,25,16777215,1671506825,0,54182c41,1211446073273793024,7,得 浣碧的报应来了
445.36900,1,25,16777215,1671506438,0,27d19438,1211442822495114240,7,哈哈哈哈哈哈哈卧槽
631.24300,5,25,16777215,1671504996,0,3c2d7154,1211430728529934336,7,应该是不思议游戏之山海经
617.63700,1,25,16777215,1671499556,0,66afd07b,1211385096037436672,7,麦艾斯！麦艾斯！！
221.85400,1,25,16777215,1671496691,0,fb5bf906,1211361057533328896,7,好金贵的开头
383.12400,1,25,16777215,1671496659,0,201052d6,1211360794466572032,7,我一直以为是周星驰电影里角色的配音　吴孟达的以为是
146.44300,1,25,16777215,1671495608,0,fb5bf906,1211351979264427776,7,私通私通，也在情理之中
348.09900,1,25,16777215,1671491179,0,7f0049b4,1211314826396329984,7,爱新觉罗.难说
307.49900,1,25,16777215,1671489917,0,c2991a0,1211304236961670144,7,保护bug
201.31300,1,25,16777215,1671470706,0,ff63e750,1211143085216762880,7,别闹……这是港片，原音是粤语
16.99800,1,25,16777215,1671466395,0,48989d55,1211106917943332352,7,内鱼完了
476.07200,1,25,16777215,1671464104,0,24c57659,1211087699943960320,7,卧槽卧槽卧槽  和我姨爹长得好像
784.68100,1,25,16777215,1671464045,0,c887e0a1,1211087203967615744,7,借你吉言
509.42500,1,25,16777215,1671462983,0,71f40e33,1211078301909752832,7,哈哈哈哈哈哈哈哈哈
444.16500,1,25,16777215,1671462377,0,778caabe,1211073213925166848,7,哈哈哈哈哈哈哈哈哈哈哈哈哈绷不住了
614.52400,1,25,16777215,1671459619,0,2d15690e,1211050077263555072,7,My eyes!
718.11800,1,25,16777215,1671459234,0,6baf3ea8,1211046850208301568,7,那叫一个行云流水
495.25300,1,25,16777215,1671458907,0,b18e9e44,1211044105967200256,7,没滤镜的电视剧好舒服
661.64300,1,25,16777215,1671458736,0,2e356ae1,1211042673511629056,7,惊鸿舞鼻祖
494.22300,5,25,14811775,1671458248,0,56116522,1211038578050691072,7,我居然看过
765.19000,1,25,16777215,1671457176,0,fe75cca,1211029582745302016,7,是男的战友的孩子，那战友瞒着妻子把孩子送给他们养，但是妻子不知情也不同意
528.73900,1,25,16777215,1671452523,0,cba1c387,1210990557044877312,7,嘎嘎嘎嘎！！！！！
685.27900,1,25,16777215,1671452221,0,3e055400,1210988017226276608,7,娜扎好惨
215.70400,1,25,16777215,1671451617,0,5c6d7186,1210982950314004480,7,安以轩这个好像是天涯织女吧
702.52000,1,25,16777215,1671450524,0,29f8e81c,1210973787160422400,7,我觉得张翰这演技都侮辱了配音老师的声音
548.12700,1,25,16777215,1671448032,0,32c55adc,1210952878429361664,7,真的很好看，就算有人会觉得剧情不好，但都不能否认魏翔的演技真的好
792.73200,1,25,16777215,1671446475,0,c4293336,1210939817416931072,7,一战成硕
561.75700,1,25,16777215,1671446130,0,819522bb,1210936921308928768,7,杀手超级好看，笑死我了
663.14700,1,25,16777215,1671444708,0,68f62e41,1210924994579126784,7,直接说猥琐过不就完了
282.48600,1,25,16777215,1671444688,0,42470ec5,1210924828795068672,7,其实野菜更健康
430.43500,1,25,16777215,1671444190,0,198555c5,1210920655034518528,7,央配：国际歌
515.27900,1,25,16777215,1671441070,0,6414ee53,1210894475287668736,7,哈哈哈哈哈哈哈哈
1.55100,1,25,16777215,1671440929,0,31a6e0ed,1210893298860931328,7,有下一个是谁 过来的吗
554.34600,1,25,16777215,1671439545,0,c5f1c0ca,1210881683550011136,7,这个杀手不太冷静，真的不觉得怎么搞笑，甚至看着有点神经
417.30400,1,25,16777215,1671434218,0,664de963,1210837000857710592,7,太好玩了，哈哈哈
57.82700,5,25,52480,1671432990,0,ced28b27,1210826697365048832,7,居然已经是年初的梗了？？
623.95900,1,25,16777215,1671430786,0,944ef4ef,1210808213411568896,7,两眼一黑
88.67400,1,25,16777215,1671429898,0,9caab012,1210800764495207168,7,接恋爱脑金钱豹
135.71600,1,25,16777215,1671425122,0,5f7e2b5a,1210760693750903552,7,祺贵人不得信口雌黄
228.54300,1,25,16777215,1671424880,0,ef083f95,1210758665620410112,7,不是，王宝钏是为了不嫁给另一个男的才断绝关系，和薛平贵时候来才好上的
732.06100,1,25,16777215,1671424774,0,a6c23605,1210757777501473792,7,真的优雅
522.67300,1,25,16777215,1671424518,0,f16bc5ac,1210755631544312576,7,哈哈哈哈哈哈哈哈哈或
648.85700,1,25,16777215,1671423787,0,2e08c6ff,1210749497827865600,7,不会是想模仿东方不败那段吧
651.91000,1,25,16777215,1671423331,0,9a6ae790,1210745669166733824,7,刚看了下一个是谁？
0.54500,1,25,16777215,1671422981,0,2e08c6ff,1210742740192000000,7,我来啦阿娜塔～
794.07000,1,25,16777215,1671422539,0,5d7bb6cd,1210739030455781376,7,各位头俩币
738.77500,1,25,16777215,1671422500,0,22210ad2,1210738702679057152,7,优雅，实在是太优雅了
647.07700,1,25,16777215,1671422486,0,2003d685,1210738583376743936,7,下一个是谁
495.16600,1,25,16777215,1671420262,0,49a4d1,1210719925367243520,7,谁说的像徐涛老师啊啊
318.88200,1,25,16777215,1671417783,0,c47b46b4,1210699137054798848,7,当然不是郭京飞啊，有这部剧的时候郭京飞才多大
546.07200,1,25,16777215,1671417729,0,b65ee3a9,1210698678357169920,7,我感觉挺好笑的
477.94000,1,25,16777215,1671415745,0,d3e8bca7,1210682038605430272,7,徐涛老师？？？
782.57200,1,25,16777215,1671413628,0,8edcaa03,1210664278831801344,7,谢谢庄嫂
236.16700,5,25,52480,1671411705,0,ae069453,1210648145273428736,7,而且这“忠贞”不过是道德绑架，也不是真的值得宣扬的
226.02200,5,25,52480,1671411612,0,ae069453,1210647368169498880,7,薛平贵恋爱脑个头，王宝钏不是恋爱脑是三从四德迫害了大脑
36.53600,1,25,16777215,1671410674,0,ed484fdc,1210639497390205440,7,缺心眼豹
786.78300,1,25,16777215,1671410194,0,dc662160,1210635470724443136,7,碎碎平安
586.25300,1,25,16777215,1671409874,0,afd6693c,1210632789163320320,7,现原形了
444.47400,1,25,16777215,1671405728,0,4fd31f61,1210598012494096128,7,点燃a一下就死了
451.71900,1,25,16777215,1671405719,0,4fd31f61,1210597934757256192,7,点燃a 一下就死了
133.49900,1,25,16777215,1671405596,0,9e89d83f,1210596897925304832,7,年初不是还有小允子是有些功夫在身上的
185.70000,1,25,16777215,1671404960,0,129b4a96,1210591566755050752,7,尖沙咀太子
577.54200,1,25,16777215,1671402602,0,a072ec15,1210571784538351104,7,他跟艾伦那部小青白素贞的小品巨好笑 我看了十遍多 还到处安利
588.86100,1,25,16777215,1671397718,0,8211b79d,1210530815541411072,7,放飞自己了
247.57800,5,25,15138834,1671387285,0,f84a59a,1210443296213026304,7,三等人变一等人
785.87000,1,25,16777215,1671381771,0,2bd75a6b,1210397040220053760,7,谢谢庄嫂哈哈哈
324.93900,1,25,16777215,1671380718,0,90881162,1210388206747581184,7,他们的台词也太好了，反观现在...
174.42100,1,25,16777215,1671380281,0,62655f1b,1210384541940991744,7,电影挺好看的哈哈
25.18700,1,25,16777215,1671380139,0,e73fa5e9,1210383355892719616,7,有没有田文镜，没有我不看哈
50.39900,1,25,16777215,1671378878,0,2bd46c78,1210372772740624128,7,今年《开端》、《苍兰诀》都还不错呀
260.48600,1,25,16777215,1671378568,0,ab2f6174,1210370175468212992,7,种过，但被魏豹毁了，后面怕魏豹发现自己就不敢种
132.27900,1,25,16777215,1671378404,0,249873fc,1210368798696380672,7,你火了火阳了没
662.51900,1,25,16777215,1671375195,0,9e69aaf9,1210341878243808768,7,这个时候看评论是一种幸福
529.91200,1,25,16777215,1671373854,0,6029e320,1210330627468399360,7,笑死我了
410.79100,5,25,16646914,1671373765,0,1e83e8fd,1210329881628831488,7,沼气爆炸
564.85900,1,25,16777215,1671373733,0,286a8a23,1210329616909475584,7,还是挺好笑的，75分
511.07700,1,25,16777215,1671373037,0,473dcb77,1210323779243564800,7,哈哈哈哈哈哈哈哈哈哈哈哈好
81.52300,1,25,15138834,1671372975,0,2f72971d,1210323252187234048,7,强强民女还能美化成高富深情憨憨人设，真不愧是它们
459.40700,1,25,16777215,1671372803,0,2875e10c,1210321809632029184,7,牛莉，还是漂亮的
81.78600,1,25,16777215,1671372220,0,89e4c19c,1210316922479246080,7,金钱豹挖野菜
787.81400,1,25,16777215,1671370515,0,211fc6f2,1210302621664165376,7,谢谢庄嫂
778.58900,1,25,16777215,1671369861,0,664903c0,1210297132226214912,7,借你吉言
298.37500,1,25,16777215,1671369226,0,b289257f,1210291804562428928,7,卸甲！
533.71100,1,25,16777215,1671369176,0,a9f4c336,1210291385123985920,7,什么鬼哈哈哈
57.65300,1,25,16707842,1671368748,0,ee88c459,1210287798490471680,7,主要是虎年吧
345.67100,1,25,16777215,1671368490,0,81a82137,1210285630563764736,7,大清亡了
210.14300,1,25,16777215,1671368145,0,5e72c220,1210282737559656960,7,电影除非类似英文配音中文基本都没有配音的啊，又不是电视剧
73.61000,1,25,41194,1671367795,0,c9205399,1210279802595335936,7,恋爱脑啊 快去隔壁挖野菜
788.48700,1,25,16777215,1671367728,0,93ff3787,1210279241137367552,7,谢您吉言
337.29800,1,25,16777215,1671366464,0,8ede94fd,1210268637987137024,7,gold~
451.84000,1,25,16777215,1671365922,0,7fed7ff7,1210264088098340096,7,临冬城城主
506.38500,1,25,16777215,1671365449,0,5ce6ada7,1210260119993312256,7,有点像夏东海。
617.28900,5,25,16707842,1671365360,0,190e7683,1210259376863127040,7,全体起立
531.55400,1,25,16777215,1671364473,0,74f629c7,1210251933357625856,7,哈哈哈哈哈哈哈哈哈哈哈笑死了
88.21200,1,25,16777215,1671363752,0,5b11cb0c,1210245891882142208,7,挖野菜去
50.03800,1,25,16777215,1671362345,0,7a146c44,1210234082114691072,7,一年一个手都数得过来的好片，其他全是糊弄观众，娱乐圈可不就是在倒退
788.57900,1,25,16777215,1671362060,0,b7a567df,1210231694003754240,7,借你吉言
77.62600,1,25,16777215,1671361406,0,e194b7e0,1210226206512105216,7,万万没想到啊！
665.27000,1,25,16777215,1671361139,0,38f69a89,1210223968666407168,7,造型跟张一山的  七个我  有一拼
628.26000,1,25,16777215,1671360949,0,d81cdacb,1210222376726318080,7,咋不叫张溢 油得快溢出来了
289.13900,1,25,16777215,1671360766,0,4a161668,1210220842668055552,7,活字乱刷术
5.99900,1,25,16777215,1671360009,0,4f28488e,1210214491208670208,7,下一个是谁来的
350.35000,5,25,10546688,1671359589,0,4f0e4a1e,1210210970383823360,7,厨萝卜
560.84400,1,25,16777215,1671359263,0,e1d66e50,1210208231201340416,7,我觉得很好笑啊
683.77900,1,25,16777215,1671358330,0,152862cd,1210200407029161472,7,大瑶同学脸.jpg
402.20000,1,25,16707842,1671358124,0,f56a8e7d,1210198673791802112,7,就是八块，只是最上面两块不太显，他一挺胸直腰就显出来了
553.44800,5,25,15138834,1671357870,0,13ecb565,1210196550282677248,7,Get不到他的笑点 说真的
791.89900,1,25,16777215,1671356905,0,b1809ba5,1210188447743466496,7,借您吉言！
79.97800,1,25,16777215,1671356004,0,503e1f18,1210180893441140480,7,一个是离了婚，一个是强抢民女，别觉得自己太幽默
762.09500,1,25,16777215,1671355225,0,bf2f50db,1210174355368126208,7,塑料碗的声音
582.41700,1,25,16777215,1671353528,0,4e46918e,1210160125705674496,7,黑魔仙小月？！
280.64600,1,25,16777215,1671352892,0,e7a68ec2,1210154785274089472,7,大小姐不会种菜
668.16000,1,25,16777215,1671351876,0,aa8263d1,1210146268438015744,7,我一直以为是我从没像今天一样猥琐过……………………
330.46100,5,25,15138834,1671343788,0,21cf1848,1210078415487836416,7,gold～
20.17300,1,25,16707842,1671290772,0,6872d26,1209633684324874752,7,国产剧还有很大的退步空间也是一大奇观……
749.05200,1,25,16777215,1671287097,0,649e6b17,1209602861298652928,7,这就是演技派啊，大家记住的都是作品里的名字，现在好多流量实绩图做了一堆，观众能记住的却很少
87.78500,1,25,16777215,1671285451,0,7e2a1e3c,1209589055529174016,7,再大方，这女的又不喜欢他，还是强抢民女（本质还是霸总那套）
78.46600,1,25,16777215,1671285307,0,df9c50ae,1209587845556213504,7,他这是强抢民女，这都能美化成爱了？？？
771.14800,1,25,16777215,1671284207,0,af978690,1209578617877860352,7,有没有这个嘿嘿的表情包呀~
685.95600,5,25,14811775,1671281646,0,6308d23a,1209557137244577536,7,就这，古力娜扎因为这剧还爱上他了，我也是服
654.52700,1,25,16777215,1671279929,0,fb7f095a,1209542732872247296,7,据说这个妆容是张翰自己设计的哈哈哈哈哈哈
771.86800,1,25,16777215,1671276861,0,99d6d0ad,1209516996388157184,7,嘿嘿太魔性了
276.42200,5,25,16776960,1671275232,0,dc243c88,1209503328963147264,7,可是芋头是我种的 你挖走是不是有点不太礼貌
79.05700,5,25,14811775,1671273627,0,f718d7b2,1209489867747214848,7,接恋爱脑金钱豹
550.20900,1,25,16777215,1671273052,0,eb8520c0,1209485037679249920,7,确实不好看，当时铺天盖地的吹
135.48500,1,25,16777215,1671272820,0,8ebb2ecb,1209483097293684992,7,现在你就是最火的！！！宝鹃我的嗓子！！
461.84900,1,25,16777215,1671271654,0,a5959ce9,1209473318424563712,7,前几年老郭很正常，后面就不行了
213.40100,1,25,16777215,1671271572,0,8bff2e5,1209472624535618048,7,不不！这个戏里薛平贵才是那个恋爱脑！！！！
134.13900,1,25,16777215,1671269819,0,185f99e0,1209457921637822208,7,现在没人比你火
9.18600,5,25,9487136,1671269452,0,79130251,1209454839068045824,7,就凭东八区一部，说退步都行
73.71600,1,25,16777215,1671269425,0,4f79e1c8,1209454617935854080,7,恋爱脑豹豹
127.83900,1,25,16777215,1672140167,0,58dbf729,1216758928575141120,6,抄袭剧为什么这么收追捧
99.13700,5,25,16646914,1672137060,0,49e4f628,1216732864658436352,6,那些不喜欢甄嬛传的，丝毫不妨碍它甄嬛传继续火
472.44700,1,25,16777215,1672126919,0,db2093fc,1216647795834958080,6,卧槽一模一样哈哈哈哈哈哈哈哈哈哈或或或或或或
352.87700,1,25,16777215,1672126732,0,db2093fc,1216646230160337664,6,太搞笑了我不行了哈哈哈哈哈哈哈哈哈哈哈哈
549.71000,1,25,16777215,1672060074,0,9a8a2403,1216087058460896512,6,..........这个感觉真的巨尬
340.05800,1,25,16777215,1672049165,0,f679a344,1215995553050524416,6,难说
114.17300,1,25,16777215,1672043167,0,d1f3facb,1215945235167791360,6,宝娟。。。
414.69700,1,25,16777215,1671986516,0,8877d22f,1215470008663336960,6,哈哈哈黄冠亨
546.77300,1,25,16777215,1671980406,0,c1ae13ca,1215418757640412928,6,这都是啥
100.63900,1,25,16777215,1671972433,0,97ffc839,1215351873633309952,6,哈哈哈哈哈哈
130.01800,1,25,16777215,1671962208,0,5c08fbde,1215266100276028160,6,关晓彤就是瓜6后人 哈哈哈哈哈
554.81900,1,25,16777215,1671958963,0,e9d5c4b3,1215238878311758592,6,这部剧是真难看
345.88500,1,25,16777215,1671888395,0,c171af41,1214646908514289920,6,难说
282.45200,1,25,16777215,1671875110,0,25c38b37,1214535472173631488,6,难说
690.47200,1,25,16777215,1671874739,0,fd048f0,1214532361778582272,6,美军来了
283.82700,1,25,16777215,1671803674,0,d102b847,1213936224411244544,6,难说
694.37800,1,25,16777215,1671777594,0,c7912d95,1213717443348917504,6,我yue了
780.80700,1,25,16777215,1671770287,0,28076d57,1213656151724860672,6,谢谢庄嫂
447.94500,1,25,16777215,1671722188,0,bf2beb39,1213252670165555712,6,哈哈哈哈哈哈哈哈哈
652.32200,1,25,16777215,1671716929,0,df0b80e4,1213208551196120320,6,果然黑化靠化妆。。。
10.43900,1,25,16777215,1671712415,0,f2e60e17,1213170685145570560,6,甄嬛传年年顶流 还用复兴吗
72.44400,1,25,16777215,1671711004,0,a572f534,1213158846286521600,6,还是个恋爱脑啊
631.18500,1,25,16777215,1671707767,0,c6a7628a,1213131697345142272,6,我小学的时候还觉得好看
545.99100,1,25,16777215,1671703946,0,ec61abd1,1213099640061236736,6,开心麻花低分劣质电影制造机
185.99400,1,25,16777215,1671700450,0,c49357ac,1213070317522577664,6,靠 好帅
691.34400,1,25,16777215,1671697370,0,14e21977,1213044478672303104,6,大概是家境非常好
279.47400,1,25,16777215,1671691596,0,8e67f311,1212996039855152128,6,当时什么水平啊，你搁这儿何不食肉糜呢
779.75900,1,25,16777215,1671681566,0,bc0804d3,1212911904398481664,6,借你吉言
629.40300,1,25,16777215,1671675632,0,7f185dd6,1212862126490946048,6,别放原片
662.34700,1,25,16777215,1671673113,0,e7e9a04a,1212840997248447232,6,遭不住了
461.13200,1,25,16777215,1671635352,0,c459c1c7,1212524232949433088,6,包饺咂
1.83000,5,25,16707842,1671631679,0,b86b33a5,1212493420266825984,6,瓜六排面!!!
442.95500,1,25,16777215,1671630236,0,aa7b38d7,1212481321016890624,6,哈哈哈哈哈哈哈哈
491.71500,1,25,16777215,1671629878,0,41faca05,1212478315185997056,6,侧面看就是王大治
110.08300,1,25,16777215,1671627560,0,a81ef1f4,1212458868094172672,6,宫规森严，祺贵人不得信口雌黄！
787.83600,1,25,16777215,1671626349,0,a8dd7724,1212448713986050560,6,谢谢庄嫂
139.10300,1,25,16777215,1671624172,0,7e7da91a,1212430450879293184,6,就你现在最火
552.68500,1,25,16777215,1671623082,0,b396e8f6,1212421304771314432,6,去电影院看了，下三路的笑点和无聊剧情，不好看
480.26500,1,25,16777215,1671621101,0,db99be12,1212404688146914816,6,没来不是0分
673.88200,1,25,16777215,1671621093,0,bd966565,1212404624485830912,6,张翰也配称呼为老师么？虫哥注意用词呀。
288.31800,1,25,16777215,1671620688,0,1bfc0fd3,1212401220740781568,6,厨萝卜
538.26500,1,25,16777215,1671620027,0,167e8424,1212395677389554688,6,哈哈哈哈哈哈哈
745.86300,1,25,16777215,1671615496,0,1361a0e6,1212357670301127424,6,说实话真的挺丝滑的
791.60100,1,25,16777215,1671615202,0,2ce72c8b,1212355202959692288,6,谢谢庄嫂
347.42100,1,25,16777215,1671615039,0,1361a0e6,1212353839743868160,6,雍正王朝 真的牛批
400.36200,1,25,16777215,1671614546,0,bda9712b,1212349700343240704,6,蟹堡王规定，不允许员工用任何方法记下蟹黄堡秘方，包括但不限于用大脑记忆
41.16600,1,25,16777215,1671613959,0,b1fe7501,1212344778847534592,6,风吹半夏
300.67800,1,25,16777215,1671609003,0,8c749640,1212303201123232256,6,Bug是也
496.28200,1,25,16777215,1671608067,0,1b2497fe,1212295349520440832,6,这剧笑喷了 爆梗 
499.21800,1,25,16777215,1671604067,0,6968a7fc,1212261800138348544,6,郭东林俊杰
581.28800,1,25,16777215,1671599041,0,5e60dbc8,1212219633105892608,6,这是精神污染
62.89900,1,25,16777215,1671595761,0,5283c507,1212192119864112128,6,完全不知道这事呢
278.89400,1,25,16777215,1671593582,0,457d9e1c,1212173845239273728,6,去别人地里挖
600.64400,1,25,16777215,1671592655,0,8ecbf45e,1212166063564017664,6,乐在其中啊
396.15500,1,25,16777215,1671592342,0,8ecbf45e,1212163441880625152,6,B站有
80.96600,1,25,16777215,1671590595,0,4971c6e9,1212148784054947840,6,卧槽 爱了
578.25300,1,25,6830715,1671589611,0,28dd6d93,1212140528540328960,6,自动变紫
563.55100,1,25,16777215,1671583434,0,5197915b,1212088715623848960,6,很像小岳岳
781.59900,1,25,16777215,1671583030,0,e238ad2b,1212085329428026624,6,碎碎平安
451.48000,1,25,16777215,1671561150,0,16ffff47,1211901779655372288,6,明明是林俊杰
585.51800,1,25,16777215,1671556549,0,e2a5c1a9,1211863185020589568,6,黑魔仙小月
281.28900,1,25,16777215,1671552747,0,513043ed,1211831291633610496,6,芋头你确定不是别人家种的？
630.15400,1,25,16777215,1671551292,0,7a1b2303,1211819085890149120,6,叫眼影传说还差不多
342.98700,1,25,16777215,1671546085,0,ab8ef799,1211775406559228416,6,好欸
662.89000,1,25,16777215,1671543830,0,af76bd78,1211756494274445312,6,文西救驾啊！！！
224.45900,1,25,16777215,1671538585,0,96ea63dd,1211712495203704320,6,我小时候和我爷爷奶奶一起看的剧哈哈哈哈哈哈
792.69400,1,25,16777215,1671532606,0,734f28e4,1211662335404731648,6,谢谢庄嫂
552.08900,1,25,16777215,1671532047,0,84586a95,1211657646659438080,6,他属于南派搞笑，确实不如北方搞笑
729.77900,1,25,16777215,1671530802,0,23615a31,1211647202985226240,6,太优雅了
89.31200,1,25,16777215,1671530302,0,726406db,1211643013529383936,6,起码金钱豹没用强啊，
26.81200,1,25,6830715,1671528657,0,1bc03e06,1211629214353574656,6,国产剧还有很大的退步空间也是一大奇观……
477.86000,1,25,16777215,1671528547,0,e7550f97,1211628285012775936,6,太像林俊杰了
445.24000,1,25,16777215,1671527976,0,2e98dff0,1211623496158133504,6,哈哈哈哈哈哈哈哈哈
247.46200,1,25,16777215,1671526525,0,7735fc21,1211611328339683072,6,吃多宫寒，更年期提前
133.64500,5,25,15138834,1671524748,0,1aa23960,1211596417387416576,6,现在你是最火的羊了！！，，，
525.44700,1,25,16777215,1671523279,0,489ae274,1211584100587323648,6,哈哈哈哈哈
795.40600,1,25,16777215,1671522447,0,d95455a4,1211577120141505280,6,借您吉言
651.69000,1,25,16777215,1671520626,0,380e13d8,1211561846323213568,6,救命啊！！！！！
672.32200,1,25,16777215,1671520065,0,79c87c3f,1211557135574767616,6,能不能别啥人都是“名字+老师”，名字不能单独喊了咋的？
158.56900,1,25,16777215,1671520006,0,492723d4,1211556638415616768,6,还是说一句md好帅
572.96800,1,25,16777215,1671518460,0,c6cf1173,1211543673117320960,6,看这个卷发好难受
448.72900,1,25,16777215,1671515510,0,390f78b,1211518926312689152,6,哈哈哈哈哈哈哈哈哈
278.35800,5,25,15138834,1671514243,0,a88f960d,1211508300621993728,6,买的芋头还不给发货，气死了，在哪能挖
66.99200,1,25,16777215,1671513916,0,4c299d72,1211505552497499136,6,霸道总裁
153.51900,1,25,16777215,1671512170,0,60bf3193,1211490906348195840,6,一年或一个
121.59000,1,25,16777215,1671511646,0,4c299d72,1211486511397258496,6,瓜六是真漂亮
519.38700,1,25,16777215,1671511142,0,312cadf3,1211482283991794688,6,？哈哈哈哈哈
